CICLO,ID_RAMO,DESC_RAMO,ID_MODALIDAD,DESC_MODALIDAD,EJERCIDO_MPD
2010,23,Provisiones Salariales y Económicas,N,Desastres Naturales,20410.640321
2010,23,Provisiones Salariales y Económicas,R,Específicos,9114.277707
2010,23,Provisiones Salariales y Económicas,U,Otros Subsidios,40414.020617
2010,23,Provisiones Salariales y Económicas,Y,Aportaciones a fondos de estabilización,10177.188585
2010,23,Provisiones Salariales y Económicas,Z,Aportaciones a fondos de inversión y reestructura de pensiones,0.313554
2010,24,Deuda Pública,D,"Costo financiero, deuda o apoyos a deudores y ahorradores de la banca",216873.522809
2010,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",E,Prestación de Servicios Públicos,26930.087644
2010,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",G,Regulación y supervisión,9.837061
2010,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",I,Gasto Federalizado,0
2010,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,62.285947
2010,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",O,Apoyo a la función pública y al mejoramiento de la gestión,10.873211
2010,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",S,Sujetos a Reglas de Operación,10.639927
2010,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",U,Otros Subsidios,191.688673
2010,27,Función Pública,K,Proyectos de Inversión,43.742078
2010,27,Función Pública,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1006.817764
2010,27,Función Pública,O,Apoyo a la función pública y al mejoramiento de la gestión,1390.475153
2010,28,Participaciones a Entidades Federativas y Municipios,C,Participaciones a entidades federativas y municipios,437327.62054
2010,30,Adeudos de Ejercicios Fiscales Anteriores,H,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS),21580.087698
2010,31,Tribunales Agrarios,E,Prestación de Servicios Públicos,610.879239
2010,31,Tribunales Agrarios,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,69.804768
2010,31,Tribunales Agrarios,O,Apoyo a la función pública y al mejoramiento de la gestión,1.626837
2010,32,Tribunal Federal de Justicia Fiscal y Administrativa,E,Prestación de Servicios Públicos,1581.629403
2010,32,Tribunal Federal de Justicia Fiscal y Administrativa,K,Proyectos de Inversión,34.261692
2010,32,Tribunal Federal de Justicia Fiscal y Administrativa,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,61.823489
2010,33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,434261.258399
2010,34,Erogaciones para los Programas de Apoyo a Ahorradores y Deudores de la Banca,D,"Costo financiero, deuda o apoyos a deudores y ahorradores de la banca",13720.845115
2010,35,Comisión Nacional de los Derechos Humanos,E,Prestación de Servicios Públicos,532.747014
2010,35,Comisión Nacional de los Derechos Humanos,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,301.95587
2010,35,Comisión Nacional de los Derechos Humanos,O,Apoyo a la función pública y al mejoramiento de la gestión,22.633894
2010,35,Comisión Nacional de los Derechos Humanos,P,"Planeación, seguimiento y evaluación de políticas públicas",12.012357
2010,35,Comisión Nacional de los Derechos Humanos,R,Específicos,20.619249
2010,36,Seguridad Pública,E,Prestación de Servicios Públicos,25599.061936
2010,36,Seguridad Pública,K,Proyectos de Inversión,2156.255549
2010,36,Seguridad Pública,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1267.227751
2010,36,Seguridad Pública,O,Apoyo a la función pública y al mejoramiento de la gestión,81.481968
2010,36,Seguridad Pública,R,Específicos,1080.838984
2010,36,Seguridad Pública,U,Otros Subsidios,0
2010,37,Consejería Jurídica del Ejecutivo Federal,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,25.583786
2010,37,Consejería Jurídica del Ejecutivo Federal,O,Apoyo a la función pública y al mejoramiento de la gestión,5.07552
2010,37,Consejería Jurídica del Ejecutivo Federal,P,"Planeación, seguimiento y evaluación de políticas públicas",81.262502
2010,38,Consejo Nacional de Ciencia y Tecnología,E,Prestación de Servicios Públicos,3506.886511
2010,38,Consejo Nacional de Ciencia y Tecnología,F,Promoción y fomento,1125.252828
2010,38,Consejo Nacional de Ciencia y Tecnología,K,Proyectos de Inversión,51.301125
2010,38,Consejo Nacional de Ciencia y Tecnología,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,399.615496
2010,38,Consejo Nacional de Ciencia y Tecnología,O,Apoyo a la función pública y al mejoramiento de la gestión,43.240604
2010,38,Consejo Nacional de Ciencia y Tecnología,P,"Planeación, seguimiento y evaluación de políticas públicas",384.391156
2010,38,Consejo Nacional de Ciencia y Tecnología,S,Sujetos a Reglas de Operación,7758.311041
2010,38,Consejo Nacional de Ciencia y Tecnología,U,Otros Subsidios,2619.103934
2010,40,Información Nacional Estadística y Geográfica,E,Prestación de Servicios Públicos,4508.195547
2010,40,Información Nacional Estadística y Geográfica,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,399.814271
2010,40,Información Nacional Estadística y Geográfica,O,Apoyo a la función pública y al mejoramiento de la gestión,54.272893
2010,40,Información Nacional Estadística y Geográfica,P,"Planeación, seguimiento y evaluación de políticas públicas",3646.557369
2011,1,Poder Legislativo,K,Proyectos de Inversión,620.617119
2011,1,Poder Legislativo,R,Específicos,9837.706298
2011,2,Presidencia de la República,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,72.898718
2011,2,Presidencia de la República,O,Apoyo a la función pública y al mejoramiento de la gestión,17.37545
2011,2,Presidencia de la República,P,"Planeación, seguimiento y evaluación de políticas públicas",2632.174039
2011,2,Presidencia de la República,R,Específicos,21.405818
2011,3,Poder Judicial,R,Específicos,37814.10921
2011,4,Gobernación,E,Prestación de Servicios Públicos,6676.472404
2011,4,Gobernación,K,Proyectos de Inversión,544.172139
2011,4,Gobernación,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,825.342942
2011,4,Gobernación,N,Desastres Naturales,221.114196
2011,4,Gobernación,O,Apoyo a la función pública y al mejoramiento de la gestión,35.664283
2011,4,Gobernación,P,"Planeación, seguimiento y evaluación de políticas públicas",1977.47679
2011,4,Gobernación,R,Específicos,1200
2011,4,Gobernación,U,Otros Subsidios,6446.623895
2011,5,Relaciones Exteriores,E,Prestación de Servicios Públicos,1765.814175
2011,5,Relaciones Exteriores,K,Proyectos de Inversión,78.7915
2011,5,Relaciones Exteriores,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,757.757915
2011,5,Relaciones Exteriores,O,Apoyo a la función pública y al mejoramiento de la gestión,15.682608
2011,5,Relaciones Exteriores,P,"Planeación, seguimiento y evaluación de políticas públicas",3915.267555
2011,5,Relaciones Exteriores,R,Específicos,2163.510631
2011,6,Hacienda y Crédito Público,B,Provisión de Bienes Públicos,310.42397
2011,6,Hacienda y Crédito Público,E,Prestación de Servicios Públicos,14098.70596
2011,6,Hacienda y Crédito Público,F,Promoción y fomento,6470.177101
2011,6,Hacienda y Crédito Público,G,Regulación y supervisión,1887.21585
2011,6,Hacienda y Crédito Público,K,Proyectos de Inversión,34.267965
2011,6,Hacienda y Crédito Público,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,3465.616276
2011,6,Hacienda y Crédito Público,O,Apoyo a la función pública y al mejoramiento de la gestión,285.427983
2011,6,Hacienda y Crédito Público,P,"Planeación, seguimiento y evaluación de políticas públicas",4142.503111
2011,6,Hacienda y Crédito Público,R,Específicos,3530.446758
2011,6,Hacienda y Crédito Público,S,Sujetos a Reglas de Operación,13597.472047
2011,6,Hacienda y Crédito Público,U,Otros Subsidios,410.549942
2011,7,Defensa Nacional,A,Funciones de las Fuerzas Armadas,57992.629823
2011,7,Defensa Nacional,K,Proyectos de Inversión,522.692783
2011,7,Defensa Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,5156.292806
2011,7,Defensa Nacional,R,Específicos,307.33864
2011,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",E,Prestación de Servicios Públicos,4093.619801
2011,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",F,Promoción y fomento,10.98767
2011,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",G,Regulación y supervisión,1409.390554
2011,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",K,Proyectos de Inversión,233.375377
2011,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",L,Obligaciones de cumplimiento de resolución jurisdiccional,10.910272
2011,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1855.152699
2011,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",O,Apoyo a la función pública y al mejoramiento de la gestión,106.948111
2011,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",P,"Planeación, seguimiento y evaluación de políticas públicas",3240.52405
2011,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",R,Específicos,244.120831
2011,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",S,Sujetos a Reglas de Operación,61089.995116
2011,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",U,Otros Subsidios,2632.455096
2011,9,Comunicaciones y Transportes,E,Prestación de Servicios Públicos,5289.962145
2011,9,Comunicaciones y Transportes,G,Regulación y supervisión,13004.583281
2011,9,Comunicaciones y Transportes,K,Proyectos de Inversión,58721.555079
2011,9,Comunicaciones y Transportes,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1354.27891
2011,9,Comunicaciones y Transportes,O,Apoyo a la función pública y al mejoramiento de la gestión,69.225059
2011,9,Comunicaciones y Transportes,P,"Planeación, seguimiento y evaluación de políticas públicas",1049.522793
2011,9,Comunicaciones y Transportes,R,Específicos,27.871162000000002
2011,9,Comunicaciones y Transportes,S,Sujetos a Reglas de Operación,1514.108827
2011,9,Comunicaciones y Transportes,U,Otros Subsidios,8.439673
2011,10,Economía,B,Provisión de Bienes Públicos,349.521576
2011,10,Economía,E,Prestación de Servicios Públicos,824.6335
2011,10,Economía,F,Promoción y fomento,780.750689
2011,10,Economía,G,Regulación y supervisión,656.675889
2011,10,Economía,K,Proyectos de Inversión,1607.867006
2011,10,Economía,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,455.359081
2011,10,Economía,O,Apoyo a la función pública y al mejoramiento de la gestión,83.231853
2011,10,Economía,P,"Planeación, seguimiento y evaluación de políticas públicas",1736.34578
2011,10,Economía,R,Específicos,84.736967
2011,10,Economía,S,Sujetos a Reglas de Operación,10353.581676
2011,10,Economía,U,Otros Subsidios,873.116519
2011,11,Educación Pública,B,Provisión de Bienes Públicos,3282.394234
2011,11,Educación Pública,E,Prestación de Servicios Públicos,103483.031043
2011,11,Educación Pública,G,Regulación y supervisión,1433.909332
2011,11,Educación Pública,K,Proyectos de Inversión,2634.989273
2011,11,Educación Pública,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,8172.52496
2011,11,Educación Pública,O,Apoyo a la función pública y al mejoramiento de la gestión,371.34578
2011,11,Educación Pública,P,"Planeación, seguimiento y evaluación de políticas públicas",1670.267213
2011,11,Educación Pública,R,Específicos,3035.834811
2011,11,Educación Pública,S,Sujetos a Reglas de Operación,45998.603545
2011,11,Educación Pública,U,Otros Subsidios,82491.286678
2011,12,Salud,E,Prestación de Servicios Públicos,23420.397086
2011,12,Salud,G,Regulación y supervisión,1051.192542
2011,12,Salud,K,Proyectos de Inversión,1286.024935
2011,12,Salud,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2447.333711
2011,12,Salud,O,Apoyo a la función pública y al mejoramiento de la gestión,133.121156
2011,12,Salud,P,"Planeación, seguimiento y evaluación de políticas públicas",5605.515048
2011,12,Salud,R,Específicos,271.982641
2011,12,Salud,S,Sujetos a Reglas de Operación,8781.909177
2011,12,Salud,U,Otros Subsidios,56808.985325
2011,13,Marina,A,Funciones de las Fuerzas Armadas,18367.064465
2011,13,Marina,K,Proyectos de Inversión,788.897226
2011,13,Marina,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,836.748175
2011,13,Marina,R,Específicos,59.767989
2011,14,Trabajo y Previsión Social,E,Prestación de Servicios Públicos,1467.634439
2011,14,Trabajo y Previsión Social,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,303.986064
2011,14,Trabajo y Previsión Social,O,Apoyo a la función pública y al mejoramiento de la gestión,24.405337
2011,14,Trabajo y Previsión Social,P,"Planeación, seguimiento y evaluación de políticas públicas",756.819152
2011,14,Trabajo y Previsión Social,S,Sujetos a Reglas de Operación,1286.295221
2011,14,Trabajo y Previsión Social,U,Otros Subsidios,50.359004
2011,15,Reforma Agraria,E,Prestación de Servicios Públicos,1785.835769
2011,15,Reforma Agraria,F,Promoción y fomento,400.268886
2011,15,Reforma Agraria,G,Regulación y supervisión,30.416872
2011,15,Reforma Agraria,L,Obligaciones de cumplimiento de resolución jurisdiccional,367.025542
2011,15,Reforma Agraria,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,230.340315
2011,15,Reforma Agraria,O,Apoyo a la función pública y al mejoramiento de la gestión,38.297356
2011,15,Reforma Agraria,P,"Planeación, seguimiento y evaluación de políticas públicas",822.186418
2011,15,Reforma Agraria,S,Sujetos a Reglas de Operación,1973.297169
2011,16,Medio Ambiente y Recursos Naturales,E,Prestación de Servicios Públicos,4987.525478
2011,16,Medio Ambiente y Recursos Naturales,G,Regulación y supervisión,8736.690766
2011,16,Medio Ambiente y Recursos Naturales,K,Proyectos de Inversión,12537.283481
2011,16,Medio Ambiente y Recursos Naturales,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2343.507176
2011,16,Medio Ambiente y Recursos Naturales,N,Desastres Naturales,336.678456
2011,16,Medio Ambiente y Recursos Naturales,O,Apoyo a la función pública y al mejoramiento de la gestión,140.321185
2011,16,Medio Ambiente y Recursos Naturales,P,"Planeación, seguimiento y evaluación de políticas públicas",498.877698
2011,16,Medio Ambiente y Recursos Naturales,R,Específicos,223.288544
2011,16,Medio Ambiente y Recursos Naturales,S,Sujetos a Reglas de Operación,15452.628155
2011,16,Medio Ambiente y Recursos Naturales,U,Otros Subsidios,7354.947831
2011,17,Procuraduría General de la República,E,Prestación de Servicios Públicos,10506.025609
2011,17,Procuraduría General de la República,K,Proyectos de Inversión,340.999873
2011,17,Procuraduría General de la República,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,638.900207
2011,17,Procuraduría General de la República,O,Apoyo a la función pública y al mejoramiento de la gestión,67.530241
2011,18,Energía,E,Prestación de Servicios Públicos,25450.60571
2011,18,Energía,F,Promoción y fomento,9.639265
2011,18,Energía,G,Regulación y supervisión,337.404945
2011,18,Energía,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,190.81383
2011,18,Energía,O,Apoyo a la función pública y al mejoramiento de la gestión,34.200683
2011,18,Energía,P,"Planeación, seguimiento y evaluación de políticas públicas",5787.536933
2011,18,Energía,R,Específicos,146.908502
2011,19,Aportaciones a Seguridad Social,J,Pensiones y jubilaciones,272004.562591
2011,19,Aportaciones a Seguridad Social,R,Específicos,13522.883954
2011,19,Aportaciones a Seguridad Social,S,Sujetos a Reglas de Operación,7849.171162
2011,19,Aportaciones a Seguridad Social,T,Aportaciones a la seguridad social,68516.784241
2011,19,Aportaciones a Seguridad Social,U,Otros Subsidios,216.994705
2011,20,Desarrollo Social,B,Provisión de Bienes Públicos,1738.558692
2011,20,Desarrollo Social,E,Prestación de Servicios Públicos,229.321593
2011,20,Desarrollo Social,F,Promoción y fomento,48.994893
2011,20,Desarrollo Social,K,Proyectos de Inversión,6.748503
2011,20,Desarrollo Social,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1441.01951
2011,20,Desarrollo Social,O,Apoyo a la función pública y al mejoramiento de la gestión,46.367021
2011,20,Desarrollo Social,P,"Planeación, seguimiento y evaluación de políticas públicas",1046.191243
2011,20,Desarrollo Social,R,Específicos,133.460823
2011,20,Desarrollo Social,S,Sujetos a Reglas de Operación,73613.20636
2011,20,Desarrollo Social,U,Otros Subsidios,402.694105
2011,21,Turismo,E,Prestación de Servicios Públicos,347.200871
2011,21,Turismo,F,Promoción y fomento,3427.887049
2011,21,Turismo,G,Regulación y supervisión,11.575196
2011,21,Turismo,I,Gasto Federalizado,1659.608083
2011,21,Turismo,K,Proyectos de Inversión,739.241563
2011,21,Turismo,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,92.89997
2011,21,Turismo,O,Apoyo a la función pública y al mejoramiento de la gestión,19.64922
2011,21,Turismo,P,"Planeación, seguimiento y evaluación de políticas públicas",279.266583
2011,21,Turismo,U,Otros Subsidios,236.299543
2011,22,Instituto Federal Electoral,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1799.663055
2011,22,Instituto Federal Electoral,O,Apoyo a la función pública y al mejoramiento de la gestión,109.141505
2011,22,Instituto Federal Electoral,R,Específicos,8360.648952
2011,23,Provisiones Salariales y Económicas,N,Desastres Naturales,36042.869344
2011,23,Provisiones Salariales y Económicas,R,Específicos,8635.767786
2011,23,Provisiones Salariales y Económicas,U,Otros Subsidios,29895.406856
2011,23,Provisiones Salariales y Económicas,Y,Aportaciones a fondos de estabilización,29753.314903
2011,23,Provisiones Salariales y Económicas,Z,Aportaciones a fondos de inversión y reestructura de pensiones,0.432123
2011,24,Deuda Pública,D,"Costo financiero, deuda o apoyos a deudores y ahorradores de la banca",232867.368519
2011,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",E,Prestación de Servicios Públicos,29636.416066
2011,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",G,Regulación y supervisión,8.476076
2011,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",I,Gasto Federalizado,0
2011,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,65.507199
2011,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",O,Apoyo a la función pública y al mejoramiento de la gestión,9.05124
2011,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",S,Sujetos a Reglas de Operación,61.142656
2011,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",U,Otros Subsidios,191.077596
2011,27,Función Pública,K,Proyectos de Inversión,45.963389
2011,27,Función Pública,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,372.818835
2011,27,Función Pública,O,Apoyo a la función pública y al mejoramiento de la gestión,1549.629249
2011,28,Participaciones a Entidades Federativas y Municipios,C,Participaciones a entidades federativas y municipios,477256.190535
2011,30,Adeudos de Ejercicios Fiscales Anteriores,H,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS),19653.453321
2011,31,Tribunales Agrarios,E,Prestación de Servicios Públicos,671.664429
2011,31,Tribunales Agrarios,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,71.458534
2011,31,Tribunales Agrarios,O,Apoyo a la función pública y al mejoramiento de la gestión,1.200332
2011,32,Tribunal Federal de Justicia Fiscal y Administrativa,E,Prestación de Servicios Públicos,1768.609236
2011,32,Tribunal Federal de Justicia Fiscal y Administrativa,K,Proyectos de Inversión,31.276565
2011,32,Tribunal Federal de Justicia Fiscal y Administrativa,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,49.675295
2011,33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,469723.433343
2011,34,Erogaciones para los Programas de Apoyo a Ahorradores y Deudores de la Banca,D,"Costo financiero, deuda o apoyos a deudores y ahorradores de la banca",15446.121489
2011,35,Comisión Nacional de los Derechos Humanos,E,Prestación de Servicios Públicos,644.852108
2011,35,Comisión Nacional de los Derechos Humanos,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,361.764854
2011,35,Comisión Nacional de los Derechos Humanos,O,Apoyo a la función pública y al mejoramiento de la gestión,25.253786
2011,35,Comisión Nacional de los Derechos Humanos,P,"Planeación, seguimiento y evaluación de políticas públicas",12.321121
2011,35,Comisión Nacional de los Derechos Humanos,R,Específicos,23.219913
2011,36,Seguridad Pública,E,Prestación de Servicios Públicos,32206.222701
2011,36,Seguridad Pública,K,Proyectos de Inversión,4593.857786
2011,36,Seguridad Pública,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1736.606652
2011,36,Seguridad Pública,O,Apoyo a la función pública y al mejoramiento de la gestión,70.612291
2011,36,Seguridad Pública,R,Específicos,2449.64308
2011,37,Consejería Jurídica del Ejecutivo Federal,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,26.41027
2011,37,Consejería Jurídica del Ejecutivo Federal,O,Apoyo a la función pública y al mejoramiento de la gestión,5.518581
2011,37,Consejería Jurídica del Ejecutivo Federal,P,"Planeación, seguimiento y evaluación de políticas públicas",82.083418
2011,38,Consejo Nacional de Ciencia y Tecnología,E,Prestación de Servicios Públicos,3695.099338
2011,38,Consejo Nacional de Ciencia y Tecnología,F,Promoción y fomento,1413.292366
2011,38,Consejo Nacional de Ciencia y Tecnología,K,Proyectos de Inversión,132.190729
2011,38,Consejo Nacional de Ciencia y Tecnología,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,333.940871
2011,38,Consejo Nacional de Ciencia y Tecnología,O,Apoyo a la función pública y al mejoramiento de la gestión,42.435835
2011,38,Consejo Nacional de Ciencia y Tecnología,P,"Planeación, seguimiento y evaluación de políticas públicas",383.950343
2011,38,Consejo Nacional de Ciencia y Tecnología,S,Sujetos a Reglas de Operación,8701.828452
2011,38,Consejo Nacional de Ciencia y Tecnología,U,Otros Subsidios,2678.723154
2011,40,Información Nacional Estadística y Geográfica,E,Prestación de Servicios Públicos,186.314598
2011,40,Información Nacional Estadística y Geográfica,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,403.422689
2011,40,Información Nacional Estadística y Geográfica,O,Apoyo a la función pública y al mejoramiento de la gestión,55.77486
2011,40,Información Nacional Estadística y Geográfica,P,"Planeación, seguimiento y evaluación de políticas públicas",3681.313206
2012,1,Poder Legislativo,K,Proyectos de Inversión,654.256681
2012,1,Poder Legislativo,R,Específicos,11127.138984
2012,2,Presidencia de la República,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,70.7019585
2012,2,Presidencia de la República,O,Apoyo a la función pública y al mejoramiento de la gestión,18.65613213
2012,2,Presidencia de la República,P,"Planeación, seguimiento y evaluación de políticas públicas",2880.53191655
2012,2,Presidencia de la República,R,Específicos,35.26644409
2012,3,Poder Judicial,R,Específicos,39716.381679
2012,4,Gobernación,E,Prestación de Servicios Públicos,7798.88310869
2012,4,Gobernación,K,Proyectos de Inversión,204.84528095
2012,4,Gobernación,L,Obligaciones de cumplimiento de resolución jurisdiccional,65.99994676
2012,4,Gobernación,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,856.84094857
2012,4,Gobernación,N,Desastres Naturales,182.70232664
2012,4,Gobernación,O,Apoyo a la función pública y al mejoramiento de la gestión,39.45242186
2012,4,Gobernación,P,"Planeación, seguimiento y evaluación de políticas públicas",1984.73351457
2012,4,Gobernación,R,Específicos,3664.688
2012,4,Gobernación,U,Otros Subsidios,8110.79000764
2012,5,Relaciones Exteriores,E,Prestación de Servicios Públicos,2209.90424242
2012,5,Relaciones Exteriores,K,Proyectos de Inversión,81.12118139
2012,5,Relaciones Exteriores,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1744.3417863799998
2012,5,Relaciones Exteriores,O,Apoyo a la función pública y al mejoramiento de la gestión,18.97303891
2012,5,Relaciones Exteriores,P,"Planeación, seguimiento y evaluación de políticas públicas",3821.300051
2012,5,Relaciones Exteriores,R,Específicos,1908.7300644399998
2012,6,Hacienda y Crédito Público,B,Provisión de Bienes Públicos,518.0498219699999
2012,6,Hacienda y Crédito Público,E,Prestación de Servicios Públicos,17551.21872465
2012,6,Hacienda y Crédito Público,F,Promoción y fomento,5282.77480575
2012,6,Hacienda y Crédito Público,G,Regulación y supervisión,2047.16486547
2012,6,Hacienda y Crédito Público,K,Proyectos de Inversión,54.87984978
2012,6,Hacienda y Crédito Público,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,3243.5861231199997
2012,6,Hacienda y Crédito Público,O,Apoyo a la función pública y al mejoramiento de la gestión,316.41538516
2012,6,Hacienda y Crédito Público,P,"Planeación, seguimiento y evaluación de políticas públicas",6399.86817888
2012,6,Hacienda y Crédito Público,R,Específicos,1753.37073254
2012,6,Hacienda y Crédito Público,S,Sujetos a Reglas de Operación,16681.11078099
2012,6,Hacienda y Crédito Público,U,Otros Subsidios,168.46012585
2012,7,Defensa Nacional,A,Funciones de las Fuerzas Armadas,53108.89602747
2012,7,Defensa Nacional,K,Proyectos de Inversión,2020.11730074
2012,7,Defensa Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,5765.2031999499995
2012,7,Defensa Nacional,R,Específicos,469.62464054000003
2012,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",E,Prestación de Servicios Públicos,4600.30901713
2012,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",F,Promoción y fomento,8.19112234
2012,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",G,Regulación y supervisión,1630.62728884
2012,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",K,Proyectos de Inversión,232.51215291
2012,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",L,Obligaciones de cumplimiento de resolución jurisdiccional,3.89393294
2012,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1850.20505438
2012,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",O,Apoyo a la función pública y al mejoramiento de la gestión,130.21244793
2012,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",P,"Planeación, seguimiento y evaluación de políticas públicas",3279.50223009
2012,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",R,Específicos,241.75607175
2012,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",S,Sujetos a Reglas de Operación,52810.31945764
2012,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",U,Otros Subsidios,3840.88411714
2012,9,Comunicaciones y Transportes,E,Prestación de Servicios Públicos,5887.84057889
2012,9,Comunicaciones y Transportes,G,Regulación y supervisión,12497.422367719999
2012,9,Comunicaciones y Transportes,K,Proyectos de Inversión,57213.740826010006
2012,9,Comunicaciones y Transportes,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1679.69557646
2012,9,Comunicaciones y Transportes,O,Apoyo a la función pública y al mejoramiento de la gestión,74.56612575
2012,9,Comunicaciones y Transportes,P,"Planeación, seguimiento y evaluación de políticas públicas",1384.0988843599998
2012,9,Comunicaciones y Transportes,R,Específicos,29.79565084
2012,9,Comunicaciones y Transportes,S,Sujetos a Reglas de Operación,1515.45768017
2012,9,Comunicaciones y Transportes,U,Otros Subsidios,18.001231920000002
2012,10,Economía,B,Provisión de Bienes Públicos,313.80148001
